review_id,product_category,review_text,rating,review_date,verified_purchase,helpful_votes,sentiment,sentiment_score
R03995,Sports,Okay product. Nothing special but does the job.,3,2023-05-26 19:05:38.073807380,True,1,Neutral,0.0
R03996,Clothing,Terrible! Cheap materials and poor construction.,1,2023-05-26 19:58:11.989198920,True,3,Negative,-0.8
R03997,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-05-26 20:50:45.904590458,True,2,Positive,0.6
R03998,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-26 21:43:19.819981998,False,3,Positive,0.7
R03999,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-26 22:35:53.735373536,True,3,Positive,0.7
R04000,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-26 23:28:27.650765076,True,4,Positive,0.7
R04001,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-05-27 00:21:01.566156616,True,2,Negative,-0.7
R04002,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-05-27 01:13:35.481548154,True,3,Positive,0.7
R04003,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-05-27 02:06:09.396939694,True,4,Negative,-0.7
R04004,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-05-27 02:58:43.312331232,True,1,Negative,-0.7
R04005,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-05-27 03:51:17.227722772,True,3,Neutral,0.0
R04006,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-27 04:43:51.143114312,False,5,Positive,0.7
R04007,Home & Garden,Decent product. Meets basic expectations.,3,2023-05-27 05:36:25.058505850,True,2,Neutral,0.0
R04008,Books,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-27 06:28:58.973897390,True,1,Positive,0.9
R04009,Electronics,Awful! Broke after one day. Very disappointed.,1,2023-05-27 07:21:32.889288928,True,3,Negative,-0.7
R04010,Electronics,It's fine. Not great but not terrible either.,3,2023-05-27 08:14:06.804680468,False,3,Neutral,0.0
R04011,Beauty,Average quality. Could be better for the price.,3,2023-05-27 09:06:40.720072006,True,1,Positive,0.6
R04012,Electronics,Poor quality! Not as described. Requesting refund.,1,2023-05-27 09:59:14.635463546,True,2,Negative,-0.6
R04013,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-05-27 10:51:48.550855086,True,3,Positive,0.8
R04014,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-27 11:44:22.466246624,True,2,Positive,0.7
R04015,Sports,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-05-27 12:36:56.381638164,True,3,Positive,0.7
R04016,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-05-27 13:29:30.297029702,True,1,Positive,0.7
R04017,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-05-27 14:22:04.212421242,False,4,Negative,-0.7
R04018,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-05-27 15:14:38.127812780,False,3,Neutral,0.0
R04019,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-05-27 16:07:12.043204320,True,6,Neutral,0.0
R04020,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-05-27 16:59:45.958595860,False,4,Positive,0.6
R04021,Electronics,Horrible experience! Product defective and customer service unhelpful.,2,2023-05-27 17:52:19.873987398,True,2,Negative,-0.7
R04022,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-05-27 18:44:53.789378938,False,3,Negative,-0.6
R04023,Electronics,Decent product. Meets basic expectations.,3,2023-05-27 19:37:27.704770476,True,2,Neutral,0.0
R04024,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-05-27 20:30:01.620162016,True,3,Positive,0.9
R04025,Beauty,Fantastic quality and great value for money. Love it!,4,2023-05-27 21:22:35.535553554,True,5,Positive,0.8
R04026,Beauty,Decent product. Meets basic expectations.,3,2023-05-27 22:15:09.450945094,True,7,Neutral,0.0
R04027,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,1,2023-05-27 23:07:43.366336634,True,1,Negative,-0.7
R04028,Beauty,Terrible product! Poor quality and waste of money.,1,2023-05-28 00:00:17.281728172,False,3,Negative,-0.8
R04029,Electronics,Decent product. Meets basic expectations.,3,2023-05-28 00:52:51.197119712,True,2,Neutral,0.0
R04030,Home & Garden,Average quality. Could be better for the price.,3,2023-05-28 01:45:25.112511250,True,6,Positive,0.6
R04031,Beauty,Average quality. Could be better for the price.,3,2023-05-28 02:37:59.027902790,True,3,Positive,0.6
R04032,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-28 03:30:32.943294330,True,4,Positive,0.7
R04033,Electronics,Terrible! Cheap materials and poor construction.,1,2023-05-28 04:23:06.858685868,True,2,Negative,-0.8
R04034,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-28 05:15:40.774077408,True,4,Positive,0.7
R04035,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-28 06:08:14.689468946,True,2,Positive,0.7
R04036,Clothing,Horrible experience! Product defective and customer service unhelpful.,1,2023-05-28 07:00:48.604860486,True,2,Negative,-0.7
R04037,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-05-28 07:53:22.520252024,True,2,Neutral,0.0
R04038,Beauty,Average quality. Could be better for the price.,3,2023-05-28 08:45:56.435643564,True,3,Positive,0.6
R04039,Electronics,It's fine. Not great but not terrible either.,3,2023-05-28 09:38:30.351035104,True,2,Neutral,0.0
R04040,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-28 10:31:04.266426642,True,2,Positive,0.7
R04041,Books,Okay. Works as expected but nothing extraordinary.,3,2023-05-28 11:23:38.181818182,True,2,Neutral,0.0
R04042,Books,Average quality. Could be better for the price.,3,2023-05-28 12:16:12.097209720,True,6,Positive,0.6
R04043,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,1,2023-05-28 13:08:46.012601260,True,3,Negative,-0.7
R04044,Books,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-05-28 14:01:19.927992798,False,3,Positive,0.7
R04045,Books,Okay. Works as expected but nothing extraordinary.,3,2023-05-28 14:53:53.843384338,True,2,Neutral,0.0
R04046,Clothing,Average quality. Could be better for the price.,3,2023-05-28 15:46:27.758775878,True,3,Positive,0.6
R04047,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-05-28 16:39:01.674167416,True,2,Neutral,0.0
R04048,Clothing,Poor quality! Not as described. Requesting refund.,1,2023-05-28 17:31:35.589558956,True,4,Negative,-0.6
R04049,Beauty,Fantastic quality and great value for money. Love it!,5,2023-05-28 18:24:09.504950494,True,3,Positive,0.8
R04050,Electronics,Average quality. Could be better for the price.,3,2023-05-28 19:16:43.420342034,True,4,Positive,0.6
R04051,Sports,Okay product. Nothing special but does the job.,3,2023-05-28 20:09:17.335733572,True,1,Neutral,0.0
R04052,Beauty,Fantastic quality and great value for money. Love it!,5,2023-05-28 21:01:51.251125112,False,3,Positive,0.8
R04053,Books,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-28 21:54:25.166516652,True,7,Positive,0.7
R04054,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-05-28 22:46:59.081908190,True,4,Positive,0.9
R04055,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-28 23:39:32.997299730,False,3,Positive,0.7
R04056,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-29 00:32:06.912691268,False,4,Positive,0.7
R04057,Beauty,It's fine. Not great but not terrible either.,3,2023-05-29 01:24:40.828082808,True,4,Neutral,0.0
R04058,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-29 02:17:14.743474348,True,7,Positive,0.7
R04059,Clothing,Average quality. Could be better for the price.,3,2023-05-29 03:09:48.658865886,False,0,Positive,0.6
R04060,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-05-29 04:02:22.574257426,True,0,Neutral,0.0
R04061,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-29 04:54:56.489648964,True,3,Positive,0.7
R04062,Clothing,Decent product. Meets basic expectations.,3,2023-05-29 05:47:30.405040504,False,4,Neutral,0.0
R04063,Beauty,Decent product. Meets basic expectations.,3,2023-05-29 06:40:04.320432042,False,2,Neutral,0.0
R04064,Sports,It's fine. Not great but not terrible either.,3,2023-05-29 07:32:38.235823582,True,2,Neutral,0.0
R04065,Beauty,Horrible experience! Product defective and customer service unhelpful.,1,2023-05-29 08:25:12.151215122,True,0,Negative,-0.7
R04066,Sports,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-29 09:17:46.066606660,False,4,Positive,0.9
R04067,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-05-29 10:10:19.981998200,True,2,Neutral,0.0
R04068,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-29 11:02:53.897389738,True,4,Positive,0.7
R04069,Sports,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-29 11:55:27.812781278,True,1,Positive,0.7
R04070,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-05-29 12:48:01.728172816,True,0,Negative,-0.7
R04071,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-29 13:40:35.643564356,False,9,Positive,0.7
R04072,Clothing,Average quality. Could be better for the price.,3,2023-05-29 14:33:09.558955896,True,1,Positive,0.6
R04073,Clothing,Decent product. Meets basic expectations.,3,2023-05-29 15:25:43.474347434,True,3,Neutral,0.0
R04074,Books,Awful! Broke after one day. Very disappointed.,2,2023-05-29 16:18:17.389738974,True,4,Negative,-0.7
R04075,Electronics,Average quality. Could be better for the price.,3,2023-05-29 17:10:51.305130512,True,4,Positive,0.6
R04076,Sports,Outstanding product! Exceeded my expectations completely.,5,2023-05-29 18:03:25.220522052,True,3,Positive,0.6
R04077,Clothing,It's fine. Not great but not terrible either.,3,2023-05-29 18:55:59.135913590,True,4,Neutral,0.0
R04078,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-05-29 19:48:33.051305130,True,3,Negative,-0.8
R04079,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-05-29 20:41:06.966696670,True,3,Positive,0.6
R04080,Home & Garden,Decent product. Meets basic expectations.,3,2023-05-29 21:33:40.882088208,True,5,Neutral,0.0
R04081,Beauty,It's fine. Not great but not terrible either.,3,2023-05-29 22:26:14.797479748,True,2,Neutral,0.0
R04082,Books,Decent product. Meets basic expectations.,3,2023-05-29 23:18:48.712871286,True,7,Neutral,0.0
R04083,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-30 00:11:22.628262826,False,1,Positive,0.9
R04084,Home & Garden,It's fine. Not great but not terrible either.,3,2023-05-30 01:03:56.543654366,True,3,Neutral,0.0
R04085,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-05-30 01:56:30.459045904,True,3,Neutral,0.0
R04086,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-05-30 02:49:04.374437444,True,2,Positive,0.9
R04087,Clothing,Poor quality! Not as described. Requesting refund.,2,2023-05-30 03:41:38.289828982,True,5,Negative,-0.6
R04088,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,1,2023-05-30 04:34:12.205220522,True,3,Negative,-0.7
R04089,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-30 05:26:46.120612060,True,5,Positive,0.7
R04090,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-05-30 06:19:20.036003600,True,4,Positive,0.9
R04091,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-05-30 07:11:53.951395140,True,1,Positive,0.9
R04092,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-05-30 08:04:27.866786678,True,3,Positive,0.7
R04093,Beauty,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-30 08:57:01.782178218,True,5,Positive,0.9
R04094,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-30 09:49:35.697569756,True,3,Positive,0.7
R04095,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-05-30 10:42:09.612961296,False,2,Neutral,0.0
R04096,Sports,Terrible! Cheap materials and poor construction.,1,2023-05-30 11:34:43.528352834,True,3,Negative,-0.8
R04097,Clothing,Terrible! Cheap materials and poor construction.,1,2023-05-30 12:27:17.443744374,False,2,Negative,-0.8
R04098,Beauty,Terrible! Cheap materials and poor construction.,2,2023-05-30 13:19:51.359135914,True,3,Negative,-0.8
R04099,Electronics,Average quality. Could be better for the price.,3,2023-05-30 14:12:25.274527452,False,1,Positive,0.6
R04100,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-05-30 15:04:59.189918992,True,4,Negative,-0.7
R04101,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-05-30 15:57:33.105310530,True,2,Neutral,0.0
R04102,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-30 16:50:07.020702070,True,1,Positive,0.9
R04103,Beauty,Fantastic quality and great value for money. Love it!,5,2023-05-30 17:42:40.936093608,True,3,Positive,0.8
R04104,Clothing,Poor quality! Not as described. Requesting refund.,2,2023-05-30 18:35:14.851485148,False,2,Negative,-0.6
R04105,Beauty,Average quality. Could be better for the price.,3,2023-05-30 19:27:48.766876688,True,5,Positive,0.6
R04106,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-05-30 20:20:22.682268226,True,1,Positive,0.8
R04107,Beauty,Horrible experience! Product defective and customer service unhelpful.,2,2023-05-30 21:12:56.597659766,False,3,Negative,-0.7
R04108,Home & Garden,Awful! Broke after one day. Very disappointed.,2,2023-05-30 22:05:30.513051304,True,2,Negative,-0.7
R04109,Home & Garden,It's fine. Not great but not terrible either.,3,2023-05-30 22:58:04.428442844,True,2,Neutral,0.0
R04110,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-30 23:50:38.343834382,False,1,Positive,0.7
R04111,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 00:43:12.259225922,False,5,Neutral,0.0
R04112,Clothing,Average quality. Could be better for the price.,3,2023-05-31 01:35:46.174617462,True,3,Positive,0.6
R04113,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 02:28:20.090009000,True,6,Neutral,0.0
R04114,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-05-31 03:20:54.005400540,True,3,Positive,0.8
R04115,Home & Garden,It's fine. Not great but not terrible either.,3,2023-05-31 04:13:27.920792078,True,1,Neutral,0.0
R04116,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-31 05:06:01.836183618,False,3,Positive,0.7
R04117,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-05-31 05:58:35.751575158,False,3,Positive,0.6
R04118,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 06:51:09.666966696,True,2,Neutral,0.0
R04119,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-05-31 07:43:43.582358236,True,1,Positive,0.7
R04120,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-05-31 08:36:17.497749774,True,1,Negative,-0.6
R04121,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-31 09:28:51.413141314,True,2,Positive,0.9
R04122,Sports,Fantastic quality and great value for money. Love it!,4,2023-05-31 10:21:25.328532852,True,4,Positive,0.8
R04123,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-05-31 11:13:59.243924392,False,2,Positive,0.7
R04124,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-05-31 12:06:33.159315932,True,0,Positive,0.7
R04125,Books,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 12:59:07.074707470,True,2,Neutral,0.0
R04126,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 13:51:40.990099010,True,3,Neutral,0.0
R04127,Books,Awful! Broke after one day. Very disappointed.,2,2023-05-31 14:44:14.905490548,True,4,Negative,-0.7
R04128,Beauty,Terrible product! Poor quality and waste of money.,2,2023-05-31 15:36:48.820882088,True,3,Negative,-0.8
R04129,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-05-31 16:29:22.736273626,True,1,Positive,0.7
R04130,Sports,Poor quality! Not as described. Requesting refund.,1,2023-05-31 17:21:56.651665166,True,7,Negative,-0.6
R04131,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-05-31 18:14:30.567056706,False,5,Positive,0.9
R04132,Beauty,Decent product. Meets basic expectations.,3,2023-05-31 19:07:04.482448244,True,3,Neutral,0.0
R04133,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 19:59:38.397839784,True,0,Neutral,0.0
R04134,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 20:52:12.313231322,True,1,Neutral,0.0
R04135,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-05-31 21:44:46.228622862,True,8,Neutral,0.0
R04136,Books,Outstanding product! Exceeded my expectations completely.,5,2023-05-31 22:37:20.144014400,True,7,Positive,0.6
R04137,Clothing,Fantastic quality and great value for money. Love it!,5,2023-05-31 23:29:54.059405940,True,5,Positive,0.8
R04138,Books,Okay. Works as expected but nothing extraordinary.,3,2023-06-01 00:22:27.974797480,True,4,Neutral,0.0
R04139,Electronics,Decent product. Meets basic expectations.,3,2023-06-01 01:15:01.890189018,True,7,Neutral,0.0
R04140,Beauty,Awful! Broke after one day. Very disappointed.,2,2023-06-01 02:07:35.805580558,True,2,Negative,-0.7
R04141,Books,Okay product. Nothing special but does the job.,3,2023-06-01 03:00:09.720972096,True,4,Neutral,0.0
R04142,Beauty,Fantastic quality and great value for money. Love it!,4,2023-06-01 03:52:43.636363636,True,1,Positive,0.8
R04143,Home & Garden,It's fine. Not great but not terrible either.,3,2023-06-01 04:45:17.551755176,True,2,Neutral,0.0
R04144,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-01 05:37:51.467146714,False,4,Positive,0.7
R04145,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-06-01 06:30:25.382538254,True,1,Positive,0.6
R04146,Clothing,Average quality. Could be better for the price.,3,2023-06-01 07:22:59.297929792,True,4,Positive,0.6
R04147,Sports,Horrible experience! Product defective and customer service unhelpful.,1,2023-06-01 08:15:33.213321332,True,0,Negative,-0.7
R04148,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-06-01 09:08:07.128712870,True,1,Negative,-0.7
R04149,Beauty,Awful! Broke after one day. Very disappointed.,1,2023-06-01 10:00:41.044104410,True,5,Negative,-0.7
R04150,Sports,Okay product. Nothing special but does the job.,3,2023-06-01 10:53:14.959495950,True,3,Neutral,0.0
R04151,Beauty,Terrible product! Poor quality and waste of money.,1,2023-06-01 11:45:48.874887488,True,3,Negative,-0.8
R04152,Books,Outstanding product! Exceeded my expectations completely.,4,2023-06-01 12:38:22.790279028,True,4,Positive,0.6
R04153,Books,Fantastic quality and great value for money. Love it!,5,2023-06-01 13:30:56.705670566,True,1,Positive,0.8
R04154,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-06-01 14:23:30.621062106,True,7,Negative,-0.8
R04155,Electronics,Decent product. Meets basic expectations.,3,2023-06-01 15:16:04.536453644,True,3,Neutral,0.0
R04156,Sports,It's fine. Not great but not terrible either.,3,2023-06-01 16:08:38.451845184,True,3,Neutral,0.0
R04157,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,2,2023-06-01 17:01:12.367236724,True,0,Negative,-0.7
R04158,Electronics,It's fine. Not great but not terrible either.,3,2023-06-01 17:53:46.282628262,True,3,Neutral,0.0
R04159,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-01 18:46:20.198019802,False,5,Positive,0.7
R04160,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-06-01 19:38:54.113411340,True,2,Negative,-0.6
R04161,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-01 20:31:28.028802880,True,4,Positive,0.7
R04162,Beauty,Decent product. Meets basic expectations.,3,2023-06-01 21:24:01.944194418,True,5,Neutral,0.0
R04163,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-06-01 22:16:35.859585958,True,2,Negative,-0.7
R04164,Clothing,Terrible! Cheap materials and poor construction.,2,2023-06-01 23:09:09.774977498,True,3,Negative,-0.8
R04165,Clothing,Awful! Broke after one day. Very disappointed.,1,2023-06-02 00:01:43.690369036,False,1,Negative,-0.7
R04166,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-02 00:54:17.605760576,False,4,Positive,0.7
R04167,Home & Garden,Average quality. Could be better for the price.,3,2023-06-02 01:46:51.521152114,False,3,Positive,0.6
R04168,Sports,Decent product. Meets basic expectations.,3,2023-06-02 02:39:25.436543654,True,2,Neutral,0.0
R04169,Beauty,Okay product. Nothing special but does the job.,3,2023-06-02 03:31:59.351935194,False,2,Neutral,0.0
R04170,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-06-02 04:24:33.267326732,True,2,Positive,0.7
R04171,Home & Garden,Okay product. Nothing special but does the job.,3,2023-06-02 05:17:07.182718272,True,2,Neutral,0.0
R04172,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-06-02 06:09:41.098109810,True,5,Negative,-0.6
R04173,Books,Average quality. Could be better for the price.,3,2023-06-02 07:02:15.013501350,False,1,Positive,0.6
R04174,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-02 07:54:48.928892888,True,1,Positive,0.7
R04175,Sports,Horrible experience! Product defective and customer service unhelpful.,1,2023-06-02 08:47:22.844284428,False,3,Negative,-0.7
R04176,Electronics,Fantastic quality and great value for money. Love it!,4,2023-06-02 09:39:56.759675968,False,4,Positive,0.8
R04177,Home & Garden,Okay. Works as expected but nothing extraordinary.,3,2023-06-02 10:32:30.675067506,True,2,Neutral,0.0
R04178,Sports,It's fine. Not great but not terrible either.,3,2023-06-02 11:25:04.590459046,True,0,Neutral,0.0
R04179,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-02 12:17:38.505850584,True,3,Positive,0.7
R04180,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-02 13:10:12.421242124,True,2,Positive,0.7
R04181,Books,Okay product. Nothing special but does the job.,3,2023-06-02 14:02:46.336633662,True,2,Neutral,0.0
R04182,Sports,Terrible! Cheap materials and poor construction.,1,2023-06-02 14:55:20.252025202,False,5,Negative,-0.8
R04183,Beauty,Terrible product! Poor quality and waste of money.,1,2023-06-02 15:47:54.167416742,True,3,Negative,-0.8
R04184,Books,Fantastic quality and great value for money. Love it!,5,2023-06-02 16:40:28.082808280,False,2,Positive,0.8
R04185,Beauty,Poor quality! Not as described. Requesting refund.,2,2023-06-02 17:33:01.998199820,True,1,Negative,-0.6
R04186,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-02 18:25:35.913591358,False,0,Positive,0.7
R04187,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-02 19:18:09.828982898,True,4,Positive,0.7
R04188,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-02 20:10:43.744374436,True,0,Positive,0.7
R04189,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-06-02 21:03:17.659765976,True,2,Neutral,0.0
R04190,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-06-02 21:55:51.575157516,True,3,Negative,-0.7
R04191,Electronics,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-02 22:48:25.490549054,True,0,Positive,0.7
R04192,Home & Garden,Okay product. Nothing special but does the job.,3,2023-06-02 23:40:59.405940594,True,5,Neutral,0.0
R04193,Beauty,Poor quality! Not as described. Requesting refund.,2,2023-06-03 00:33:33.321332132,True,4,Negative,-0.6
R04194,Electronics,Terrible! Cheap materials and poor construction.,1,2023-06-03 01:26:07.236723672,True,3,Negative,-0.8
R04195,Books,Awful! Broke after one day. Very disappointed.,1,2023-06-03 02:18:41.152115212,False,5,Negative,-0.7
R04196,Electronics,Okay product. Nothing special but does the job.,3,2023-06-03 03:11:15.067506750,True,3,Neutral,0.0
R04197,Electronics,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-06-03 04:03:48.982898290,True,2,Positive,0.7
R04198,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-03 04:56:22.898289828,False,2,Positive,0.9
R04199,Clothing,Okay. Works as expected but nothing extraordinary.,3,2023-06-03 05:48:56.813681368,True,5,Neutral,0.0
R04200,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-03 06:41:30.729072906,True,1,Positive,0.7
R04201,Beauty,Fantastic quality and great value for money. Love it!,5,2023-06-03 07:34:04.644464446,True,3,Positive,0.8
R04202,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-06-03 08:26:38.559855986,True,3,Positive,0.7
R04203,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-06-03 09:19:12.475247524,True,4,Positive,0.9
R04204,Clothing,Poor quality! Not as described. Requesting refund.,1,2023-06-03 10:11:46.390639064,False,3,Negative,-0.6
R04205,Beauty,Poor quality! Not as described. Requesting refund.,2,2023-06-03 11:04:20.306030602,True,2,Negative,-0.6
R04206,Clothing,Outstanding product! Exceeded my expectations completely.,5,2023-06-03 11:56:54.221422142,False,2,Positive,0.6
R04207,Beauty,Terrible! Cheap materials and poor construction.,1,2023-06-03 12:49:28.136813680,True,2,Negative,-0.8
R04208,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-06-03 13:42:02.052205220,True,5,Negative,-0.7
R04209,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-06-03 14:34:35.967596760,True,4,Positive,0.8
R04210,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-06-03 15:27:09.882988298,True,4,Positive,0.7
R04211,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-06-03 16:19:43.798379838,False,2,Negative,-0.7
R04212,Sports,Awful! Broke after one day. Very disappointed.,1,2023-06-03 17:12:17.713771376,True,3,Negative,-0.7
R04213,Electronics,Fantastic quality and great value for money. Love it!,5,2023-06-03 18:04:51.629162916,False,2,Positive,0.8
R04214,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-06-03 18:57:25.544554454,False,3,Negative,-0.7
R04215,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-06-03 19:49:59.459945994,True,9,Positive,0.6
R04216,Clothing,Outstanding product! Exceeded my expectations completely.,4,2023-06-03 20:42:33.375337534,True,3,Positive,0.6
R04217,Electronics,Horrible experience! Product defective and customer service unhelpful.,1,2023-06-03 21:35:07.290729072,True,3,Negative,-0.7
R04218,Books,Outstanding product! Exceeded my expectations completely.,5,2023-06-03 22:27:41.206120612,True,2,Positive,0.6
R04219,Electronics,Awful! Broke after one day. Very disappointed.,2,2023-06-03 23:20:15.121512150,True,4,Negative,-0.7
R04220,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-06-04 00:12:49.036903690,False,3,Positive,0.7
R04221,Books,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-06-04 01:05:22.952295230,True,2,Positive,0.7
R04222,Clothing,Okay product. Nothing special but does the job.,3,2023-06-04 01:57:56.867686768,True,2,Neutral,0.0
R04223,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-06-04 02:50:30.783078308,True,2,Positive,0.7
R04224,Beauty,Average quality. Could be better for the price.,3,2023-06-04 03:43:04.698469846,False,2,Positive,0.6
R04225,Sports,Awful! Broke after one day. Very disappointed.,1,2023-06-04 04:35:38.613861386,True,6,Negative,-0.7
